# Game Session ID 
136 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    13:46:56 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 Ball 2 -> Ok ball 
 Ball 3 -> Bad ball 
# Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	X          Y          Z          	
 11.799999 30.000000 3.500000 	 16.179996 30.000000 3.500000 	 -12.220001 30.000000 3.500000 	 -7.799999 30.000000 3.500000 	                    	                    	                    	                    	
 11.799999 29.905441 3.546700 	 16.199997 29.905441 3.535638 	 -12.200001 29.905441 3.563718 	 -7.799999 29.905441 3.518620 	                    	                    	                    	                    	
 11.799999 29.810884 3.593199 	 16.219997 29.810884 3.571076 	 -12.180000 29.810884 3.627235 	 -7.799999 29.810884 3.537040 	                    	                    	                    	                    	
 11.799999 29.716326 3.639499 	 16.239998 29.716326 3.606314 	 -12.160001 29.716326 3.690553 	 -7.799999 29.716326 3.555260 	                    	                    	                    	                    	
 11.799999 29.621769 3.685599 	 16.259996 29.621769 3.641352 	 -12.140000 29.621769 3.753671 	 -7.799999 29.621769 3.573280 	                    	                    	                    	                    	
 11.799999 29.527210 3.731498 	 16.279997 29.527210 3.676190 	 -12.120001 29.527210 3.816589 	 -7.799999 29.527210 3.591100 	                    	                    	                    	                    	
 11.799999 29.432652 3.777198 	 16.299997 29.432652 3.710828 	 -12.100000 29.432652 3.879307 	 -7.799999 29.432652 3.608719 	                    	                    	                    	                    	
 11.799999 29.338095 3.822698 	 16.319998 29.338095 3.745265 	 -12.080001 29.338095 3.941824 	 -7.799999 29.338095 3.626139 	                    	                    	                    	                    	
 11.799999 29.243536 3.867997 	 16.339996 29.243536 3.779504 	 -12.060000 29.243536 4.004142 	 -7.799999 29.243536 3.643359 	                    	                    	                    	                    	
 11.799999 29.148979 3.913097 	 16.359997 29.148979 3.813541 	 -12.040001 29.148979 4.066260 	 -7.799999 29.148979 3.660379 	                    	                    	                    	                    	
 11.799999 29.054420 3.957997 	 16.379997 29.054420 3.847379 	 -12.020000 29.054420 4.128178 	 -7.799999 29.054420 3.677199 	                    	                    	                    	                    	
 11.799999 28.959862 4.002697 	 16.399998 28.959862 3.881017 	 -12.000001 28.959862 4.189895 	 -7.799999 28.959862 3.693819 	                    	                    	                    	                    	
 11.799999 28.865305 4.047196 	 16.419996 28.865305 3.914455 	 -11.980000 28.865305 4.251413 	 -7.799999 28.865305 3.710238 	                    	                    	                    	                    	
 11.799999 28.770746 4.091496 	 16.439997 28.770746 3.947693 	 -11.960001 28.770746 4.312731 	 -7.799999 28.770746 3.726458 	                    	                    	                    	                    	
 11.799999 28.676189 4.135596 	 16.459997 28.676189 3.980731 	 -11.940001 28.676189 4.373848 	 -7.799999 28.676189 3.742478 	                    	                    	                    	                    	
 11.799999 28.581631 4.179495 	 16.479998 28.581631 4.013569 	 -11.920001 28.581631 4.434766 	 -7.799999 28.581631 3.758298 	                    	                    	                    	                    	
 11.799999 28.487072 4.223195 	 16.499996 28.487072 4.046207 	 -11.900001 28.487072 4.495484 	 -7.799999 28.487072 3.773918 	                    	                    	                    	                    	
 11.799999 28.392515 4.266695 	 16.519997 28.392515 4.078645 	 -11.880001 28.392515 4.556002 	 -7.799999 28.392515 3.789338 	                    	                    	                    	                    	
 11.799999 28.297956 4.309995 	 16.539997 28.297956 4.110883 	 -11.860001 28.297956 4.616320 	 -7.799999 28.297956 3.804558 	                    	                    	                    	                    	
 11.799999 28.203400 4.353094 	 16.559998 28.203400 4.142921 	 -11.840001 28.203400 4.676437 	 -7.799999 28.203400 3.819578 	                    	                    	                    	                    	
 11.799999 28.108841 4.395994 	 16.579996 28.108841 4.174759 	 -11.820001 28.108841 4.736355 	 -7.799999 28.108841 3.834398 	                    	                    	                    	                    	
 11.799999 28.014282 4.438694 	 16.599997 28.014282 4.206397 	 -11.800001 28.014282 4.796073 	 -7.799999 28.014282 3.849017 	                    	                    	                    	                    	
 11.799999 27.919725 4.481194 	 16.619997 27.919725 4.237835 	 -11.780001 27.919725 4.855591 	 -7.799999 27.919725 3.863437 	                    	                    	                    	                    	
 11.799999 27.825167 4.523493 	 16.639997 27.825167 4.269073 	 -11.760000 27.825167 4.914909 	 -7.799999 27.825167 3.877657 	                    	                    	                    	                    	
 11.799999 27.730608 4.565593 	 16.659998 27.730608 4.300111 	 -11.740001 27.730608 4.974027 	 -7.799999 27.730608 3.891677 	                    	                    	                    	                    	
 11.799999 27.636051 4.607492 	 16.679996 27.636051 4.330949 	 -11.720000 27.636051 5.032944 	 -7.799999 27.636051 3.905497 	                    	                    	                    	                    	
 11.799999 27.541492 4.649192 	 16.699997 27.541492 4.361587 	 -11.700001 27.541492 5.091662 	 -7.799999 27.541492 3.919117 	                    	                    	                    	                    	
 11.799999 27.446936 4.690692 	 16.719997 27.446936 4.392025 	 -11.680000 27.446936 5.150180 	 -7.799999 27.446936 3.932537 	                    	                    	                    	                    	
 11.799999 27.352377 4.731991 	 16.739998 27.352377 4.422263 	 -11.660001 27.352377 5.208498 	 -7.799999 27.352377 3.945757 	                    	                    	                    	                    	
 11.799999 27.257820 4.773091 	 16.759996 27.257820 4.452301 	 -11.640000 27.257820 5.266615 	 -7.799999 27.257820 3.958776 	                    	                    	                    	                    	
 11.799999 27.163261 4.813991 	 16.779997 27.163261 4.482138 	 -11.620001 27.163261 5.324533 	 -7.799999 27.163261 3.971596 	                    	                    	                    	                    	
 11.799999 27.068703 4.854691 	 16.799997 27.068703 4.511776 	 -11.600000 27.068703 5.382250 	 -7.799999 27.068703 3.984216 	                    	                    	                    	                    	
 11.799999 26.974146 4.895190 	 16.819998 26.974146 4.541214 	 -11.580001 26.974146 5.439768 	 -7.799999 26.974146 3.996636 	                    	                    	                    	                    	
 11.799999 26.879587 4.935490 	 16.839996 26.879587 4.570452 	 -11.560000 26.879587 5.497086 	 -7.799999 26.879587 4.008856 	                    	                    	                    	                    	
 11.799999 26.785030 4.975589 	 16.859997 26.785030 4.599490 	 -11.540001 26.785030 5.554204 	 -7.799999 26.785030 4.020876 	                    	                    	                    	                    	
 11.799999 26.690472 5.015489 	 16.879997 26.690472 4.628328 	 -11.520000 26.690472 5.611121 	 -7.799999 26.690472 4.032696 	                    	                    	                    	                    	
 11.799999 26.595915 5.055189 	 16.899998 26.595915 4.656966 	 -11.500001 26.595915 5.667839 	 -7.799999 26.595915 4.044315 	                    	                    	                    	                    	
 11.799999 26.501356 5.094688 	 16.919996 26.501356 4.685404 	 -11.480000 26.501356 5.724357 	 -7.799999 26.501356 4.055736 	                    	                    	                    	                    	
 11.799999 26.406799 5.133988 	 16.939997 26.406799 4.713642 	 -11.460001 26.406799 5.780674 	 -7.799999 26.406799 4.066955 	                    	                    	                    	                    	
 11.799999 26.312241 5.173088 	 16.959997 26.312241 4.741680 	 -11.440001 26.312241 5.836792 	 -7.799999 26.312241 4.077975 	                    	                    	                    	                    	
 11.799999 26.217682 5.211987 	 16.979998 26.217682 4.769517 	 -11.420001 26.217682 5.892710 	 -7.799999 26.217682 4.088795 	                    	                    	                    	                    	
 11.799999 26.123125 5.250687 	 16.999996 26.123125 4.797155 	 -11.400001 26.123125 5.948428 	 -7.799999 26.123125 4.099415 	                    	                    	                    	                    	
 11.799999 26.028568 5.289186 	 17.019997 26.028568 4.824594 	 -11.380001 26.028568 6.003945 	 -7.799999 26.028568 4.109835 	                    	                    	                    	                    	
 11.799999 25.934010 5.327486 	 17.039997 25.934010 4.851831 	 -11.360001 25.934010 6.059263 	 -7.799999 25.934010 4.120055 	                    	                    	                    	                    	
 11.799999 25.839451 5.365586 	 17.059998 25.839451 4.878869 	 -11.340001 25.839451 6.114381 	 -7.799999 25.839451 4.130075 	                    	                    	                    	                    	
 11.799999 25.744894 5.403486 	 17.079996 25.744894 4.905707 	 -11.320001 25.744894 6.169299 	 -7.799999 25.744894 4.139894 	                    	                    	                    	                    	
 11.799999 25.650335 5.441185 	 17.099997 25.650335 4.932345 	 -11.300001 25.650335 6.224016 	 -7.799999 25.650335 4.149514 	                    	                    	                    	                    	
 11.799999 25.555779 5.478685 	 17.119997 25.555779 4.958783 	 -11.280001 25.555779 6.278534 	 -7.799999 25.555779 4.158934 	                    	                    	                    	                    	
 11.799999 25.461220 5.515985 	 17.139997 25.461220 4.985021 	 -11.260001 25.461220 6.332851 	 -7.799999 25.461220 4.168154 	                    	                    	                    	                    	
 11.799999 25.366661 5.553084 	 17.159996 25.366661 5.011059 	 -11.240001 25.366661 6.386970 	 -7.799999 25.366661 4.177174 	                    	                    	                    	                    	
 11.799999 25.272104 5.589984 	 17.179996 25.272104 5.036897 	 -11.220001 25.272104 6.440887 	 -7.799999 25.272104 4.185994 	                    	                    	                    	                    	
 11.799999 25.177546 5.626684 	 17.199997 25.177546 5.062535 	 -11.200001 25.177546 6.494605 	 -7.799999 25.177546 4.194613 	                    	                    	                    	                    	
 11.799999 25.082989 5.663183 	 17.219997 25.082989 5.087973 	 -11.180001 25.082989 6.548122 	 -7.799999 25.082989 4.203033 	                    	                    	                    	                    	
 11.799999 24.988430 5.699483 	 17.239996 24.988430 5.113211 	 -11.160001 24.988430 6.601440 	 -7.799999 24.988430 4.211253 	                    	                    	                    	                    	
 11.799999 24.893873 5.735583 	 17.259996 24.893873 5.138248 	 -11.140001 24.893873 6.654558 	 -7.799999 24.893873 4.219273 	                    	                    	                    	                    	
 11.799999 24.799314 5.771482 	 17.279997 24.799314 5.163086 	 -11.120001 24.799314 6.707476 	 -7.799999 24.799314 4.227093 	                    	                    	                    	                    	
 11.799999 24.704758 5.807182 	 17.299997 24.704758 5.187725 	 -11.100001 24.704758 6.760193 	 -7.799999 24.704758 4.234713 	                    	                    	                    	                    	
 11.799999 24.610199 5.842681 	 17.319996 24.610199 5.212162 	 -11.080001 24.610199 6.812711 	 -7.799999 24.610199 4.242133 	                    	                    	                    	                    	
 11.799999 24.515640 5.877981 	 17.339996 24.515640 5.236400 	 -11.060001 24.515640 6.865029 	 -7.799999 24.515640 4.249353 	                    	                    	                    	                    	
 11.799999 24.421083 5.913081 	 17.359997 24.421083 5.260438 	 -11.040001 24.421083 6.917147 	 -7.799999 24.421083 4.256372 	                    	                    	                    	                    	
 11.799999 24.326525 5.947981 	 17.379997 24.326525 5.284276 	 -11.020001 24.326525 6.969064 	 -7.799999 24.326525 4.263193 	                    	                    	                    	                    	
 11.799999 24.231968 5.982680 	 17.399996 24.231968 5.307914 	 -11.000001 24.231968 7.020782 	 -7.799999 24.231968 4.269812 	                    	                    	                    	                    	
 11.799999 24.137409 6.017180 	 17.419996 24.137409 5.331352 	 -10.980001 24.137409 7.072300 	 -7.799999 24.137409 4.276232 	                    	                    	                    	                    	
 11.799999 24.042852 6.051480 	 17.439997 24.042852 5.354590 	 -10.960001 24.042852 7.123618 	 -7.799999 24.042852 4.282452 	                    	                    	                    	                    	
 11.799999 23.948294 6.085579 	 17.459997 23.948294 5.377628 	 -10.940001 23.948294 7.174735 	 -7.799999 23.948294 4.288472 	                    	                    	                    	                    	
 11.799999 23.853737 6.119479 	 17.479996 23.853737 5.400466 	 -10.920001 23.853737 7.225653 	 -7.799999 23.853737 4.294292 	                    	                    	                    	                    	
 11.799999 23.759178 6.153179 	 17.499996 23.759178 5.423104 	 -10.900002 23.759178 7.276371 	 -7.799999 23.759178 4.299912 	                    	                    	                    	                    	
 11.799999 23.664619 6.186678 	 17.519997 23.664619 5.445541 	 -10.880001 23.664619 7.326889 	 -7.799999 23.664619 4.305332 	                    	                    	                    	                    	
 11.799999 23.570063 6.219978 	 17.539997 23.570063 5.467780 	 -10.860002 23.570063 7.377206 	 -7.799999 23.570063 4.310552 	                    	                    	                    	                    	
 11.799999 23.475506 6.253078 	 17.559996 23.475506 5.489818 	 -10.840001 23.475506 7.427324 	 -7.799999 23.475506 4.315571 	                    	                    	                    	                    	
 11.799999 23.380947 6.285977 	 17.579996 23.380947 5.511655 	 -10.820002 23.380947 7.477242 	 -7.799999 23.380947 4.320391 	                    	                    	                    	                    	
 11.799999 23.286388 6.318677 	 17.599997 23.286388 5.533293 	 -10.800001 23.286388 7.526959 	 -7.799999 23.286388 4.325011 	                    	                    	                    	                    	
 11.799999 23.191832 6.351177 	 17.619997 23.191832 5.554731 	 -10.780002 23.191832 7.576477 	 -7.799999 23.191832 4.329431 	                    	                    	                    	                    	
 11.799999 23.097273 6.383476 	 17.639996 23.097273 5.575969 	 -10.760001 23.097273 7.625795 	 -7.799999 23.097273 4.333651 	                    	                    	                    	                    	
 11.799999 23.002716 6.415576 	 17.659996 23.002716 5.597007 	 -10.740002 23.002716 7.674912 	 -7.799999 23.002716 4.337671 	                    	                    	                    	                    	
 11.799999 22.908157 6.447475 	 17.679996 22.908157 5.617845 	 -10.720001 22.908157 7.723830 	 -7.799999 22.908157 4.341491 	                    	                    	                    	                    	
 11.799999 22.813599 6.479176 	 17.699997 22.813599 5.638483 	 -10.700002 22.813599 7.772548 	 -7.799999 22.813599 4.345110 	                    	                    	                    	                    	
 11.799999 22.719042 6.510675 	 17.719995 22.719042 5.658921 	 -10.680001 22.719042 7.821066 	 -7.799999 22.719042 4.348530 	                    	                    	                    	                    	
 11.799999 22.624485 6.541975 	 17.739996 22.624485 5.679159 	 -10.660002 22.624485 7.869383 	 -7.799999 22.624485 4.351750 	                    	                    	                    	                    	
 11.799999 22.529926 6.573074 	 17.759996 22.529926 5.699197 	 -10.640001 22.529926 7.917501 	 -7.799999 22.529926 4.354770 	                    	                    	                    	                    	
 11.799999 22.435368 6.603974 	 17.779997 22.435368 5.719035 	 -10.620002 22.435368 7.965419 	 -7.799999 22.435368 4.357590 	                    	                    	                    	                    	
 11.799999 22.340811 6.634674 	 17.799995 22.340811 5.738673 	 -10.600001 22.340811 8.013137 	 -7.799999 22.340811 4.360210 	                    	                    	                    	                    	
 11.799999 22.246252 6.665174 	 17.819996 22.246252 5.758111 	 -10.580002 22.246252 8.060655 	 -7.799999 22.246252 4.362630 	                    	                    	                    	                    	
 11.799999 22.151695 6.695473 	 17.839996 22.151695 5.777349 	 -10.560001 22.151695 8.107972 	 -7.799999 22.151695 4.364850 	                    	                    	                    	                    	
 11.799999 22.057137 6.725573 	 17.859997 22.057137 5.796387 	 -10.540002 22.057137 8.155089 	 -7.799999 22.057137 4.366869 	                    	                    	                    	                    	
 11.799999 21.962578 6.755472 	 17.879995 21.962578 5.815225 	 -10.520001 21.962578 8.202007 	 -7.799999 21.962578 4.368690 	                    	                    	                    	                    	
 11.799999 21.868021 6.785172 	 17.899996 21.868021 5.833862 	 -10.500002 21.868021 8.248725 	 -7.799999 21.868021 4.370309 	                    	                    	                    	                    	
 11.799999 21.773464 6.814672 	 17.919996 21.773464 5.852300 	 -10.480001 21.773464 8.295243 	 -7.799999 21.773464 4.371729 	                    	                    	                    	                    	
 11.799999 21.678905 6.843971 	 17.939997 21.678905 5.870538 	 -10.460002 21.678905 8.341560 	 -7.799999 21.678905 4.372949 	                    	                    	                    	                    	
 11.799999 21.584347 6.873071 	 17.959995 21.584347 5.888576 	 -10.440001 21.584347 8.387678 	 -7.799999 21.584347 4.373969 	                    	                    	                    	                    	
 11.799999 21.489790 6.901971 	 17.979996 21.489790 5.906414 	 -10.420002 21.489790 8.433597 	 -7.799999 21.489790 4.374789 	                    	                    	                    	                    	
 11.799999 21.395231 6.930670 	 17.999996 21.395231 5.924052 	 -10.400002 21.395231 8.479314 	 -7.799999 21.395231 4.375409 	                    	                    	                    	                    	
 11.799999 21.300674 6.959170 	 18.019997 21.300674 5.941490 	 -10.380002 21.300674 8.524832 	 -7.799999 21.300674 4.375829 	                    	                    	                    	                    	
 11.799999 21.206116 6.987470 	 18.039995 21.206116 5.958728 	 -10.360002 21.206116 8.570149 	 -7.799999 21.206116 4.376049 	                    	                    	                    	                    	
 11.799999 21.111557 7.015570 	 18.059996 21.111557 5.975766 	 -10.340002 21.111557 8.615267 	 -7.799999 21.111557 4.376069 	                    	                    	                    	                    	
 11.799999 21.017000 7.043469 	 18.079996 21.017000 5.992604 	 -10.320002 21.017000 8.660185 	 -7.799999 21.017000 4.375888 	                    	                    	                    	                    	
 11.799999 20.922443 7.071169 	 18.099997 20.922443 6.009242 	 -10.300002 20.922443 8.704903 	 -7.799999 20.922443 4.375508 	                    	                    	                    	                    	
 11.799999 20.827885 7.098669 	 18.119995 20.827885 6.025680 	 -10.280002 20.827885 8.749420 	 -7.799999 20.827885 4.374928 	                    	                    	                    	                    	
 11.799999 20.733326 7.125968 	 18.139996 20.733326 6.041918 	 -10.260002 20.733326 8.793738 	 -7.799999 20.733326 4.374148 	                    	                    	                    	                    	
 11.799999 20.638769 7.153068 	 18.159996 20.638769 6.057956 	 -10.240002 20.638769 8.837855 	 -7.799999 20.638769 4.373168 	                    	                    	                    	                    	
 11.799999 20.544212 7.179967 	 18.179996 20.544212 6.073793 	 -10.220002 20.544212 8.881773 	 -7.799999 20.544212 4.371988 	                    	                    	                    	                    	
 11.799999 20.449654 7.206667 	 18.199995 20.449654 6.089432 	 -10.200002 20.449654 8.925491 	 -7.799999 20.449654 4.370608 	                    	                    	                    	                    	
 11.799999 20.355095 7.233167 	 18.219995 20.355095 6.104869 	 -10.180002 20.355095 8.969009 	 -7.799999 20.355095 4.369028 	                    	                    	                    	                    	
 11.799999 20.260536 7.259467 	 18.239996 20.260536 6.120108 	 -10.160002 20.260536 9.012327 	 -7.799999 20.260536 4.367248 	                    	                    	                    	                    	
 11.799999 20.165977 7.285566 	 18.259996 20.165977 6.135146 	 -10.140002 20.165977 9.055445 	 -7.799999 20.165977 4.365267 	                    	                    	                    	                    	
 11.799999 20.071421 7.311466 	 18.279995 20.071421 6.149983 	 -10.120002 20.071421 9.098362 	 -7.799999 20.071421 4.363087 	                    	                    	                    	                    	
 11.799999 19.976864 7.337166 	 18.299995 19.976864 6.164621 	 -10.100002 19.976864 9.141080 	 -7.799999 19.976864 4.360707 	                    	                    	                    	                    	
 11.799999 19.882305 7.362666 	 18.319996 19.882305 6.179060 	 -10.080002 19.882305 9.183598 	 -7.799999 19.882305 4.358127 	                    	                    	                    	                    	
 11.799999 19.787746 7.387965 	 18.339996 19.787746 6.193297 	 -10.060002 19.787746 9.225916 	 -7.799999 19.787746 4.355347 	                    	                    	                    	                    	
 11.799999 19.693190 7.413065 	 18.359995 19.693190 6.207335 	 -10.040002 19.693190 9.268033 	 -7.799999 19.693190 4.352367 	                    	                    	                    	                    	
 11.799999 19.598633 7.437964 	 18.379995 19.598633 6.221173 	 -10.020002 19.598633 9.309951 	 -7.799999 19.598633 4.349187 	                    	                    	                    	                    	
 11.799999 19.504074 7.462664 	 18.399996 19.504074 6.234811 	 -10.000002 19.504074 9.351668 	 -7.799999 19.504074 4.345807 	                    	                    	                    	                    	
 11.799999 19.409515 7.487164 	 18.419996 19.409515 6.248249 	 -9.980002 19.409515 9.393187 	 -7.799999 19.409515 4.342227 	                    	                    	                    	                    	
 11.799999 19.314959 7.511464 	 18.439995 19.314959 6.261487 	 -9.960002 19.314959 9.434505 	 -7.799999 19.314959 4.338447 	                    	                    	                    	                    	
 11.799999 19.220400 7.535563 	 18.459995 19.220400 6.274525 	 -9.940002 19.220400 9.475622 	 -7.799999 19.220400 4.334466 	                    	                    	                    	                    	
 11.799999 19.125843 7.559463 	 18.479996 19.125843 6.287363 	 -9.920002 19.125843 9.516540 	 -7.799999 19.125843 4.330286 	                    	                    	                    	                    	
 11.799999 19.031284 7.583163 	 18.499996 19.031284 6.300001 	 -9.900002 19.031284 9.557258 	 -7.799999 19.031284 4.325906 	                    	                    	                    	                    	
 11.799999 18.936726 7.606662 	 18.519995 18.936726 6.312438 	 -9.880002 18.936726 9.597775 	 -7.799999 18.936726 4.321326 	                    	                    	                    	                    	
 11.799999 18.842169 7.629962 	 18.539995 18.842169 6.324677 	 -9.860003 18.842169 9.638093 	 -7.799999 18.842169 4.316546 	                    	                    	                    	                    	
 11.799999 18.747612 7.653062 	 18.559996 18.747612 6.336715 	 -9.840002 18.747612 9.678211 	 -7.799999 18.747612 4.311566 	                    	                    	                    	                    	
 11.799999 18.653053 7.675961 	 18.579996 18.653053 6.348553 	 -9.820003 18.653053 9.718128 	 -7.799999 18.653053 4.306386 	                    	                    	                    	                    	
 11.799999 18.558495 7.698661 	 18.599995 18.558495 6.360190 	 -9.800002 18.558495 9.757846 	 -7.799999 18.558495 4.301006 	                    	                    	                    	                    	
 11.799999 18.463938 7.721161 	 18.619995 18.463938 6.371628 	 -9.780003 18.463938 9.797364 	 -7.799999 18.463938 4.295425 	                    	                    	                    	                    	
 11.799999 18.369379 7.743461 	 18.639996 18.369379 6.382866 	 -9.760002 18.369379 9.836681 	 -7.799999 18.369379 4.289646 	                    	                    	                    	                    	
 11.799999 18.274822 7.765560 	 18.659996 18.274822 6.393904 	 -9.740003 18.274822 9.875799 	 -7.799999 18.274822 4.283665 	                    	                    	                    	                    	
 11.799999 18.180264 7.787460 	 18.679995 18.180264 6.404742 	 -9.720002 18.180264 9.914717 	 -7.799999 18.180264 4.277485 	                    	                    	                    	                    	
 11.799999 18.085705 7.809160 	 18.699995 18.085705 6.415380 	 -9.700003 18.085705 9.953435 	 -7.799999 18.085705 4.271105 	                    	                    	                    	                    	
 11.799999 17.991148 7.830659 	 18.719995 17.991148 6.425818 	 -9.680002 17.991148 9.991953 	 -7.799999 17.991148 4.264525 	                    	                    	                    	                    	
 11.799999 17.896591 7.851959 	 18.739996 17.896591 6.436056 	 -9.660003 17.896591 10.030271 	 -7.799999 17.896591 4.257745 	                    	                    	                    	                    	
 11.799999 17.802032 7.873058 	 18.759995 17.802032 6.446094 	 -9.640002 17.802032 10.068388 	 -7.799999 17.802032 4.250765 	                    	                    	                    	                    	
 11.799999 17.707474 7.893958 	 18.779995 17.707474 6.455932 	 -9.620003 17.707474 10.106306 	 -7.799999 17.707474 4.243585 	                    	                    	                    	                    	
 11.799999 17.612917 7.914658 	 18.799995 17.612917 6.465570 	 -9.600002 17.612917 10.144024 	 -7.799999 17.612917 4.236205 	                    	                    	                    	                    	
 11.799999 17.518360 7.935158 	 18.819996 17.518360 6.475008 	 -9.580003 17.518360 10.181541 	 -7.799999 17.518360 4.228624 	                    	                    	                    	                    	
 11.799999 17.423801 7.955457 	 18.839994 17.423801 6.484246 	 -9.560002 17.423801 10.218859 	 -7.799999 17.423801 4.220844 	                    	                    	                    	                    	
 11.799999 17.329243 7.975557 	 18.859995 17.329243 6.493284 	 -9.540003 17.329243 10.255977 	 -7.799999 17.329243 4.212864 	                    	                    	                    	                    	
 11.799999 17.234684 7.995457 	 18.879995 17.234684 6.502122 	 -9.520002 17.234684 10.292894 	 -7.799999 17.234684 4.204684 	                    	                    	                    	                    	
 11.799999 17.140127 8.015157 	 18.899996 17.140127 6.510760 	 -9.500003 17.140127 10.329613 	 -7.799999 17.140127 4.196304 	                    	                    	                    	                    	
 11.799999 17.045570 8.034657 	 18.919994 17.045570 6.519198 	 -9.480002 17.045570 10.366130 	 -7.799999 17.045570 4.187724 	                    	                    	                    	                    	
 11.799999 16.951012 8.053956 	 18.939995 16.951012 6.527436 	 -9.460003 16.951012 10.402448 	 -7.799999 16.951012 4.178944 	                    	                    	                    	                    	
 11.799999 16.856453 8.073055 	 18.959995 16.856453 6.535474 	 -9.440002 16.856453 10.438565 	 -7.799999 16.856453 4.169964 	                    	                    	                    	                    	
 11.799999 16.761896 8.091955 	 18.979996 16.761896 6.543312 	 -9.420003 16.761896 10.474483 	 -7.799999 16.761896 4.160784 	                    	                    	                    	                    	
 11.799999 16.667339 8.110655 	 18.999994 16.667339 6.550950 	 -9.400002 16.667339 10.510201 	 -7.799999 16.667339 4.151404 	                    	                    	                    	                    	
 11.799999 16.572781 8.129154 	 19.019995 16.572781 6.558387 	 -9.380003 16.572781 10.545719 	 -7.799999 16.572781 4.141823 	                    	                    	                    	                    	
 11.799999 16.478222 8.147454 	 19.039995 16.478222 6.565626 	 -9.360003 16.478222 10.581037 	 -7.799999 16.478222 4.132043 	                    	                    	                    	                    	
 11.799999 16.383663 8.165554 	 19.059996 16.383663 6.572663 	 -9.340003 16.383663 10.616155 	 -7.799999 16.383663 4.122063 	                    	                    	                    	                    	
 11.799999 16.289106 8.183454 	 19.079994 16.289106 6.579501 	 -9.320003 16.289106 10.651073 	 -7.799999 16.289106 4.111883 	                    	                    	                    	                    	
 11.799999 16.194550 8.201154 	 19.099995 16.194550 6.586139 	 -9.300003 16.194550 10.685790 	 -7.799999 16.194550 4.101503 	                    	                    	                    	                    	
 11.799999 16.099991 8.218653 	 19.119995 16.099991 6.592577 	 -9.280003 16.099991 10.720307 	 -7.799999 16.099991 4.090923 	                    	                    	                    	                    	
 11.799999 16.005432 8.235953 	 19.139996 16.005432 6.598815 	 -9.260003 16.005432 10.754625 	 -7.799999 16.005432 4.080143 	                    	                    	                    	                    	
 11.799999 15.910875 8.253053 	 19.159994 15.910875 6.604853 	 -9.240003 15.910875 10.788743 	 -7.799999 15.910875 4.069163 	                    	                    	                    	                    	
 11.799999 15.816318 8.269952 	 19.179995 15.816318 6.610691 	 -9.220003 15.816318 10.822660 	 -7.799999 15.816318 4.057983 	                    	                    	                    	                    	
 11.799999 15.721760 8.286652 	 19.199995 15.721760 6.616329 	 -9.200003 15.721760 10.856379 	 -7.799999 15.721760 4.046603 	                    	                    	                    	                    	
 11.799999 15.627201 8.303151 	 19.219995 15.627201 6.621767 	 -9.180003 15.627201 10.889896 	 -7.799999 15.627201 4.035023 	                    	                    	                    	                    	
 11.799999 15.532643 8.319451 	 19.239994 15.532643 6.627005 	 -9.160003 15.532643 10.923214 	 -7.799999 15.532643 4.023242 	                    	                    	                    	                    	
 11.799999 15.438086 8.335551 	 19.259995 15.438086 6.632043 	 -9.140003 15.438086 10.956332 	 -7.799999 15.438086 4.011262 	                    	                    	                    	                    	
 11.799999 15.343528 8.351451 	 19.279995 15.343528 6.636881 	 -9.120003 15.343528 10.989249 	 -7.799999 15.343528 3.999082 	                    	                    	                    	                    	
 11.799999 15.248970 8.367150 	 19.299995 15.248970 6.641519 	 -9.100003 15.248970 11.021968 	 -7.799999 15.248970 3.986702 	                    	                    	                    	                    	
 11.799999 15.154412 8.382650 	 19.319994 15.154412 6.645957 	 -9.080003 15.154412 11.054485 	 -7.799999 15.154412 3.974122 	                    	                    	                    	                    	
 11.799999 15.059855 8.397950 	 19.339994 15.059855 6.650195 	 -9.060003 15.059855 11.086803 	 -7.799999 15.059855 3.961342 	                    	                    	                    	                    	
 11.799999 14.965297 8.413050 	 19.359995 14.965297 6.654233 	 -9.040003 14.965297 11.118920 	 -7.799999 14.965297 3.948362 	                    	                    	                    	                    	
 11.799999 14.870739 8.427949 	 19.379995 14.870739 6.658071 	 -9.020003 14.870739 11.150838 	 -7.799999 14.870739 3.935182 	                    	                    	                    	                    	
 11.799999 14.776180 8.442649 	 19.399994 14.776180 6.661709 	 -9.000003 14.776180 11.182556 	 -7.799999 14.776180 3.921802 	                    	                    	                    	                    	
 11.799999 14.681623 8.457149 	 19.419994 14.681623 6.665147 	 -8.980003 14.681623 11.214074 	 -7.799999 14.681623 3.908222 	                    	                    	                    	                    	
 11.799999 14.587065 8.471448 	 19.439995 14.587065 6.668385 	 -8.960003 14.587065 11.245392 	 -7.799999 14.587065 3.894442 	                    	                    	                    	                    	
